Training;TWI;SLOPE;PROFC;PLANC;NDVI;LANDUSE;GEOM;GEO;ELEV;ASP
0;5.473683;8.128958;-0.003546;0.002656;0.607477;7;1;10;115.631577;281.241699
0;5.385249;8.478756;0.000353;0.003245;0.576109;7;1;10;118.598495;296.730042
0;5.488853;8.232136;0.00066;0.003808;0.593224;7;1;10;120.914032;318.315918
0;5.383423;9.641365;-0.001687;-0.000533;0.610152;7;1;10;122.640854;320.692505
0;5.373554;11.029095;0.001699;0.005645;0.659626;7;1;10;156.202606;321.238098
0;5.487893;10.202048;-0.000169;-1.30E-05;0.630405;7;1;10;156.997543;180.869263
0;5.221468;16.047642;-0.017287;-0.004299;0.621755;6;1;10;81.943726;13.114942
0;4.828568;17.283974;-0.013215;0.000837;0.546354;6;1;10;80.860535;23.197769
0;4.678807;18.526653;-0.022307;-0.008965;0.564607;6;1;10;77.013725;37.508976
0;6.285013;6.899099;-0.02205;-0.000182;0.608642;2;1;10;75;34.726105
0;6.313354;3.695631;0.001131;0.001296;0.479984;6;1;10;75;121.306763
0;5.266207;12.78273;-0.020481;-0.020908;0.510465;6;1;10;71.253433;114.875549
0;6.405796;6.76391;-0.015362;-0.004402;0.538504;6;1;10;70.33149;160.828857
0;6.354776;5.155101;-0.013203;0.002116;0.521648;6;1;10;70.262215;163.146393
0;6.177993;2.195115;-0.007896;0.000607;0.484018;6;1;10;70;163.04393
0;8.381287;0.308538;-0.001196;9.60E-05;0.502708;6;1;10;70;142.711792
0;6.792378;1.413781;-0.00526;0.0008;0.54736;6;1;10;70;205.208481
0;5.876655;3.359148;-0.011657;0.00023;0.592579;6;1;10;70;187.096497
0;5.870275;3.460163;-0.012124;0.000503;0.54517;6;1;10;70;172.963791
0;7.08818;1.099922;-0.004149;0.000602;0.570439;6;1;10;70;146.095398
0;5.942781;4.683836;0.016529;-0.000638;0.598895;6;1;10;70;97.595741
0;5.428043;12.236176;-0.002957;-0.013164;0.563584;6;1;10;65.966965;124.088638
0;4.984335;12.455355;0.004579;0.002931;0.551778;7;1;10;108.326431;243.703491
0;5.728099;6.234505;0.001554;0.002071;0.594225;7;1;10;111.170044;248.366806
0;5.714478;6.312973;-0.000666;0.0019;0.629999;7;1;10;113.076126;247.748871
0;5.318416;9.581174;-0.004135;0.001561;0.621111;7;1;10;115.559845;259.902832
0;5.228614;10.349481;0.000456;0.002758;0.601548;7;1;10;119.327911;271.936646
0;5.345455;9.096232;-0.000355;0.005244;0.63675;7;1;10;122.669449;294.750732
0;5.222968;10.701246;-0.004161;0.00081;0.60066;7;1;10;125.166496;312.837097
0;4.925222;15.735912;0.001613;2.00E-06;0.605461;7;1;10;154.740784;291.161438
0;5.462125;10.11634;0.008192;0.00764;0.629983;7;1;10;159.291412;313.887848
0;5.532344;9.660358;-0.002053;0.002458;0.615627;7;1;6;160.414795;340.785461
0;5.243442;12.527294;-0.012901;0.004037;0.636917;7;1;10;115.491608;68.6129
0;6.764242;10.6945;0.010956;-0.000197;0.631068;7;1;10;113.762596;20.418634
0;4.580471;19.526272;-0.0249;0.00586;0.665381;6;1;10;72.305534;24.259434
0;6.215077;6.470845;-0.01905;-0.003815;0.531043;6;1;10;70;35.526745
0;6.576106;1.39615;-0.005214;0.000773;0.495916;6;1;10;70;30.688772
0;;0;0;0;0.491133;6;1;10;70;
0;;0;0;0;0.486915;6;1;10;70;
0;;0;0;0;0.571483;6;1;10;70;
0;;0;0;0;0.503121;2;1;10;70;
0;;0;0;0;0.534656;2;1;10;70;
0;5.569613;6.539064;0.022536;-0.000101;0.589382;6;1;10;70;93.828934
0;5.032493;12.158032;-8.70E-05;-0.001026;0.58119;6;1;10;93.808426;257.153229
0;4.888895;13.758307;-0.000469;0.008633;0.565894;6;1;10;98.146011;231.929489
0;4.837285;15.927592;-0.001656;-0.003944;0.59165;7;1;10;105.147133;235.924561
0;5.28364;10.329521;0.011459;-0.003729;0.559153;7;1;10;109.751663;237.064819
0;5.586082;7.475414;-0.000493;0.002742;0.588122;7;1;10;111.784668;226.72757
0;5.071698;12.235904;-0.002141;0.00101;0.562791;7;1;10;114.537109;248.485474
0;5.148545;11.651331;-0.00036;0.006997;0.615052;7;1;10;127.322037;282.964508
0;5.348767;9.998649;-0.009242;0.002571;0.621081;7;1;10;130.34549;285.334412
0;5.436515;10.828156;0.002284;0.004034;0.595435;7;1;6;161.310303;305.928284
0;5.580242;10.787693;3.10E-05;0.001071;0.624864;7;1;6;163.622513;325.893311
0;7.873808;12.146511;-0.02192;-0.025631;0.649453;7;1;10;116.048111;49.796295
0;5.153117;13.072374;-0.011791;-0.001351;0.603753;7;1;10;116.684845;349.956909
0;7.876956;13.204338;-0.012819;-0.00464;0.62392;6;1;10;71.71579;32.118393
0;6.937817;11.403054;-0.017582;0.005678;0.641855;6;1;10;71.235329;352.563965
0;5.430731;11.240277;-0.01587;0.000243;0.650314;6;1;10;71.173546;2.114383
0;5.44841;10.335496;-0.017268;0.003809;0.649199;6;1;10;71.01181;7.404842
0;6.385587;6.743416;-0.019827;-0.003658;0.641522;6;1;10;70.030502;26.403786
0;5.444397;5.502133;-0.01858;0.000368;0.616699;6;1;10;70;1.726981
0;5.524868;8.912055;0.001737;-0.000442;0.64402;6;1;10;69.925583;54.21394
0;5.818726;11.639848;0.014534;-0.001808;0.608866;6;1;10;93.897194;275.772125
0;5.843774;11.136747;-0.016383;-0.017138;0.603372;6;1;10;95.624054;285.534119
0;5.263952;10.80929;0.016785;-0.001571;0.600384;7;1;10;108.972702;268.834839
0;6.665283;3.601317;-0.009975;-0.003861;0.626494;7;1;10;110;262.224792
0;5.639463;13.780182;-0.009415;-0.012598;0.636759;7;1;10;112.366753;260.107452
0;5.091799;12.648343;0.000613;0.003951;0.558608;7;1;10;127.062759;255.209686
0;5.318925;10.699431;-0.008047;0.003999;0.612747;7;1;10;130.555283;259.668823
0;5.267761;11.270054;0.002276;-0.006635;0.629981;7;1;10;109.604767;313.179932
0;5.217417;11.234108;-0.009563;-0.000395;0.587688;7;1;10;111.677795;328.830109
0;4.953035;12.569979;0.002718;0.003441;0.611687;6;1;10;96.606461;299.188416
0;5.123667;10.689448;0.004059;0.005212;0.60164;7;1;10;100.349915;293.719055
0;5.315489;9.591171;0.000378;0.004029;0.60579;7;1;10;103.399521;292.023804
0;5.279681;10.277086;-0.000113;0.001513;0.564237;7;1;10;106.594994;284.241028
0;5.334793;10.642315;-0.000904;0.004731;0.607771;6;1;10;97.579224;268.177368
0;5.75458;7.420743;-0.006245;0.000916;0.617214;7;1;10;100.370033;259.799438
0;5.595365;9.320753;6.10E-05;0.000713;0.608256;7;1;10;103.567215;259.912354
0;5.475067;9.635406;-7.00E-05;-0.00127;0.562261;7;1;10;106.824333;268.092224
0;5.7973;11.089422;-0.017742;0.000507;0.618746;7;1;3;315.550964;104.589294
0;5.00447;13.049623;-0.001161;-0.013374;0.61511;7;1;3;313.286865;160.567078
0;4.880263;15.093877;0.000863;-0.004918;0.625595;7;1;3;312.718933;174.944672
0;6.544322;12.689956;-0.004709;-0.013289;0.615172;6;1;10;97.179474;287.991211
0;7.284181;6.948198;-0.008509;-0.008393;0.625461;7;1;10;100.15918;296.364319
0;6.726923;11.002265;-0.001487;-0.006966;0.649716;7;1;10;103.360809;285.416138
0;6.215226;12.374784;-0.00125;-0.003723;0.641104;7;1;3;316.030701;68.122017
0;6.877432;10.997498;-0.01166;-0.007085;0.633032;7;1;3;311.500061;75.447121
0;6.59756;15.779356;0.017447;-0.011391;0.616756;7;1;3;308.71405;123.655792
0;4.274225;24.681244;-0.020237;0.012393;0.638523;7;1;10;159.161514;68.517845
0;7.454623;8.656414;-0.004375;-0.06153;0.57257;7;1;10;152.711884;185.150253
0;4.280413;23.221073;0.004699;0.007936;0.578871;7;1;10;160.22995;106.469032
0;5.722594;7.087206;-0.050934;-0.037767;0.49393;7;1;10;150;129.593475
0;5.75338;11.303175;0.000512;-0.002316;0.541555;6;1;10;83.733421;260.468262
0;5.930117;9.952542;-0.000252;-0.00189;0.604543;6;1;10;87.420578;260.591034
0;5.983786;10.143064;-0.000233;-0.001225;0.613628;6;1;10;90.911522;257.534271
0;6.11397;17.32373;0.004148;-0.025499;0.656702;7;1;4;426.404724;319.378815
0;5.375257;9.205967;-0.000932;0.011697;0.660949;7;1;4;430.058533;346.214966
0;5.465278;13.562007;0.001711;0.000458;0.520798;6;1;10;82.832642;251.097183
0;5.791124;9.878577;-0.001719;0.00377;0.573201;6;1;10;86.644592;244.938583
0;5.7269;10.699986;0.000642;0.003668;0.584634;6;1;10;90.020287;244.798141
0;4.343793;21.933964;0.028985;0.023061;0.633221;7;1;4;429.686493;312.493835
0;5.299563;9.080862;0.005746;0.010134;0.645562;7;1;4;431.434265;345.430023
0;5.220963;9.809522;-0.010286;-0.006849;0.678012;7;1;4;430.729401;354.31427
0;5.447884;9.293339;-0.000903;0.00867;0.686562;7;1;4;432.864594;326.662628
0;4.776869;18.187273;0.000121;-0.029371;0.599602;7;1;3;366.140686;121.823486
0;4.92947;19.879517;-0.01284;-0.010853;0.572097;7;1;3;363.411835;181.268036
0;5.33821;14.804624;0.007693;0.003446;0.660168;6;1;10;78.706841;308.442444
0;8.276907;11.110083;-0.006322;-0.013539;0.561445;6;1;10;81.549545;281.927521
0;8.666614;6.876206;-0.004531;-0.006429;0.581514;6;1;10;85;254.919952
0;6.48821;11.104944;-0.001615;-0.006736;0.586696;6;1;10;88.204994;258.276764
0;3.7249;36.788025;-0.015947;0.002844;0.633659;7;1;4;420.501404;282.453125
0;5.307863;8.729967;0.008585;0.006368;0.672627;7;1;4;431.274719;289.102905
0;5.671493;5.89781;0.001146;0.012473;0.662593;7;1;4;433.543915;297.404785
0;5.795137;5.215888;0.015167;0.006604;0.671454;7;1;4;435;345.044861
0;5.533607;8.098183;-0.010859;0.002776;0.674083;7;1;4;435;306.49823
0;4.756801;18.531004;6.60E-05;0.001998;0.61829;7;1;3;366.735931;75.636627
0;5.485354;9.188947;-0.026143;0.004187;0.590046;7;1;3;360.683502;77.615128
0;5.933099;8.740459;-0.021602;-0.001576;0.567191;7;1;3;360.043671;199.33461
0;6.719122;16.229694;0.002036;-0.02913;0.605811;7;1;10;148.211884;111.032921
0;4.809287;17.643641;-0.029826;-0.001506;0.569232;7;1;10;146.279053;196.463989
0;4.917853;16.312174;-0.006795;-0.000145;0.547151;7;1;10;148.737473;194.549377
0;5.351634;11.262293;0.004083;-0.002583;0.631961;6;1;10;80.976204;307.092285
0;6.129883;7.565308;0.002917;-0.004113;0.650707;6;1;10;83.441467;306.675537
0;5.475862;9.275071;-0.005624;0.003118;0.612954;6;1;10;85.793686;293.889923
0;5.341018;11.642995;0.000354;0.000302;0.632239;6;1;10;89.274147;300.990387
0;3.903574;32.845608;-0.009463;-0.003387;0.585487;7;1;4;422.665283;275.351776
0;6.028166;4.273278;-0.012549;-0.001516;0.64971;7;1;4;430;221.279816
0;5.205472;10.264353;-0.000998;0.002406;0.665468;7;1;4;431.970978;212.697678
0;5.286137;10.047324;-0.017169;-0.026576;0.652505;7;1;4;433.125916;268.936005
0;3.925344;32.279778;-0.024539;0.004132;0.630829;7;1;4;439.180298;326.487305
0;5.322206;15.293361;-0.012915;-0.009046;0.627944;7;1;3;360.278168;100.804741
0;5.656476;18.008465;0.005347;-0.010886;0.600802;7;1;10;356.655365;144.392334
0;4.691142;16.367359;-0.018;0.010941;0.607659;7;1;10;146.920288;120.260674
0;6.885879;2.224696;0.009145;-0.001852;0.613789;7;1;10;145;135.138016
0;4.82862;15.640642;0.027755;-0.007644;0.504405;7;1;10;145;184.458221
0;5.212024;11.70407;0.002228;0.000524;0.616171;6;1;10;83.910698;321.312836
0;6.024358;7.580163;-0.003972;-0.001247;0.650719;6;1;10;85.318954;342.271912
0;5.528913;10.1317;-0.007275;-0.009028;0.609641;6;1;10;86.73819;299.039307
0;4.091216;28.891994;-0.001725;0.000531;0.599749;7;1;4;423.672791;268.664337
0;6.488251;3.048253;0.010468;-0.004386;0.652927;7;1;4;430;244.60585
0;4.265798;25.5238;-0.06027;-0.014346;0.661101;7;1;4;430;317.524872
0;4.888458;14.773043;0.007645;0.003011;0.546825;7;1;10;155.729141;177.356079
0;5.347537;8.662104;-0.001979;0.01624;0.551778;7;1;10;154.571625;132.089066
0;5.104425;10.994025;0.005765;0.012293;0.588209;7;1;10;151.597656;74.147705
0;4.739019;15.640468;-0.012187;0.012956;0.606553;7;1;10;146.276688;78.62336
0;5.110595;20.81308;0.001528;-0.024238;0.619663;7;1;10;140.525223;133.963608
0;5.20414;11.794128;0.00158;-0.000422;0.608452;6;1;10;84.500244;318.605591
0;5.511919;9.403083;0.000797;-0.001472;0.616227;6;1;10;86.79982;324.062439
0;5.62999;8.773792;-0.000178;0.003962;0.65155;6;1;10;88.443985;342.486145
0;5.674413;9.931831;-0.001208;-0.00716;0.628085;6;1;10;89.366226;323.707123
0;4.611652;20.18771;0.010755;0.003096;0.550454;7;1;10;149.780655;199.545334
0;4.938081;12.921837;0.009773;0.004373;0.520145;7;1;10;151.243866;186.697906
0;5.362853;8.794932;-0.000916;0.003987;0.560501;7;1;10;150.12616;142.554672
0;5.119609;11.820438;0.002875;0.000564;0.587083;6;1;10;54.186432;308.292511
0;5.008627;12.433933;-0.003113;-0.004172;0.598739;6;1;10;57.34737;293.481842
0;4.977292;13.191852;-0.000807;-0.000386;0.593905;6;1;10;88.056351;339.897308
0;5.301676;10.172393;0.001612;0.003191;0.617207;6;1;10;89.880241;332.996887
0;5.515704;8.918733;0.000715;0.002937;0.641157;6;1;10;91.316498;333.794403
0;5.476478;9.735932;-0.00143;-0.005913;0.661757;6;1;10;92.317352;329.652618
0;5.712505;7.902766;0.007636;-0.000582;0.62154;6;1;10;94.83699;302.712067
0;5.241792;12.819229;-0.00015;0.005169;0.62604;6;1;10;98.303947;278.028961
0;5.328072;10.451601;0.000778;0.001149;0.645667;6;1;10;39.655514;311.484344
0;9.401196;10.194367;-0.000396;0.000243;0.645106;6;1;10;42.127144;317.265411
0;5.273402;10.173426;0.000699;-7.70E-05;0.627398;6;1;10;44.611565;313.59906
0;5.272832;11.313911;0.001182;0.00069;0.641462;6;1;10;47.604538;305.058441
0;7.151612;5.105669;0.007486;0.003334;0.623544;6;1;10;50;330.401794
0;5.072165;13.741035;-0.006322;-0.000207;0.553006;6;1;10;51.983616;291.468872
0;5.581181;8.361719;6.10E-05;0.005234;0.530489;6;1;10;56.157669;289.20755
0;5.447412;10.256536;-0.004643;0.001864;0.554731;6;1;10;58.96508;286.64679
0;5.050604;11.585927;-0.000687;-0.005535;0.599965;6;1;10;93.172203;350.031067
0;5.401146;9.980644;-0.000714;-0.002376;0.608613;6;1;10;94.189537;343.286774
0;5.57348;8.638254;-0.000793;-0.002459;0.614975;6;1;10;95.25634;338.555969
0;8.056839;6.276995;-0.014533;0.00016;0.623219;6;1;10;95.513062;2.455079
0;5.155645;15.475242;0.006705;-0.012824;0.603563;6;1;6;98.541176;282.453491
0;5.971786;10.262926;0.000484;0.00124;0.606366;6;1;10;42.006905;307.517639
0;5.423409;9.026882;0.002993;0.001078;0.644927;6;1;10;44.688229;313.296478
0;9.814334;6.750505;0.00153;-0.003438;0.644453;6;1;10;46.481468;312.328674
0;5.705655;7.394605;0.002949;-0.001644;0.642015;6;1;10;48.811432;278.407623
0;6.044677;5.552093;-0.012071;0.011731;0.631071;6;1;10;50.653404;275.362762
0;6.156724;8.914196;0.008371;0.011909;0.616705;6;1;10;54.177471;282.160034
0;6.653457;8.653826;-0.010967;-0.010156;0.596879;6;1;10;55.700638;276.203552
0;6.217252;12.704768;-0.00695;0.001751;0.59741;6;1;10;59.907146;283.519867
0;5.392932;7.771969;-0.011158;0.005926;0.621492;6;1;10;95.569595;298.582825
0;4.94455;12.06295;0.000707;0.004376;0.613643;6;1;10;97.676003;349.212616
0;5.207872;10.846574;0.000202;0.000327;0.615697;6;1;10;97.924049;359.051544
0;5.398331;8.999457;2.20E-05;-0.000994;0.633896;6;1;6;98.299232;345.157776
0;5.270042;11.344698;-0.004476;0.002194;0.614606;6;1;6;99.158676;346.471466
0;5.863342;11.877826;0.000647;0.000881;0.626308;6;1;10;41.174549;304.421692
0;5.946784;9.791253;0.001934;-0.00164;0.634158;6;1;10;44.171021;310.686951
0;5.870232;7.716149;0.00053;0.000319;0.640835;6;1;10;46.523834;309.924316
0;5.841499;7.120319;0.000625;0.002386;0.636881;6;1;10;48.42543;322.706757
0;6.878426;6.23063;-0.002541;-0.003835;0.633367;6;1;10;49.541023;322.898773
0;9.558553;7.863373;-0.008625;-0.007812;0.62437;6;1;10;50.752018;307.540436
0;5.65174;7.403904;0.013563;-6.90E-05;0.627524;6;1;10;54.452679;289.330872
0;5.011364;13.127259;-0.007538;0.008582;0.615501;6;1;10;57.143162;276.063843
0;4.85269;14.030004;0.001183;0.001446;0.571863;6;1;10;95.844566;255.273026
0;5.804376;5.168181;0.017485;0.000802;0.594165;7;1;10;100;265.200287
0;5.611042;6.469504;-0.018437;6.00E-05;0.631775;7;1;6;100;324.370178
0;4.876556;13.711743;-0.002494;0.006956;0.62686;7;1;6;102.275238;343.461548
0;4.489917;19.184807;0.009366;0.0326;0.563548;7;1;10;230.293991;155.426208
0;5.563688;6.78038;-0.022219;-0.000732;0.596312;7;1;10;225;113.405388
0;4.638726;16.180517;0.043702;0.008987;0.619538;7;1;10;225;57.341946
0;6.678997;11.235563;0.001222;0.00016;0.618628;6;1;10;43.371281;300.228882
0;6.431515;8.24638;0.001597;0.002267;0.626622;6;1;10;46.328014;307.763245
0;6.016325;7.777815;0.000108;-0.000443;0.617288;6;1;10;48.294926;314.217041
0;6.028128;7.551967;-0.000209;0.001118;0.620562;6;1;10;50.276024;313.168274
0;6.00226;8.164536;0.000474;0.002748;0.638167;6;1;10;52.084808;327.865692
0;6.200273;8.540049;-0.00026;-0.001464;0.643188;6;1;10;53.395885;331.360748
0;7.406224;6.791079;-0.003703;-0.001257;0.612583;6;1;10;55;320.437622
0;8.767203;14.75867;-0.00733;-0.011627;0.602168;6;1;10;57.398338;292.663391
0;4.813942;14.996004;-0.00187;-0.000291;0.599077;6;1;10;94.640495;262.32605
0;4.976081;12.077697;0.007943;0.007483;0.617719;7;1;6;100.187752;275.080048
0;4.801489;13.85131;0.000654;0.010112;0.61424;7;1;6;103.820374;310.457672
0;4.101363;27.911116;0.000536;-0.005777;0.534499;7;1;10;219.964325;181.293854
0;4.217591;24.553509;0.024508;-0.002241;0.549129;7;1;10;222.247726;193.779205
0;4.674498;15.640216;0.026938;0.02391;0.607462;7;1;10;224.032654;170.200562
0;5.596115;10.517153;0.00225;-8.00E-06;0.580583;6;1;10;45.342258;302.251984
0;6.423797;8.673192;0.00042;-0.000571;0.610932;6;1;10;47.986984;308.7453
0;6.564865;7.14906;0.001588;0.000495;0.606746;6;1;10;50.172096;311.681213
0;6.202324;7.042154;0.000463;0.000642;0.621916;6;1;10;51.994076;309.628326
0;6.112345;7.82221;-0.000545;0.001879;0.650011;6;1;10;54.056587;307.552338
0;6.463189;9.041751;0.000204;0.004475;0.626974;6;1;10;56.23354;322.860229
0;6.034152;11.115394;0.000258;0.003867;0.623002;6;1;10;58.199326;328.473999
0;5.336477;11.164573;0.000513;0.001478;0.530888;6;1;10;47.42197;302.715729
0;5.727428;8.33582;0.003525;0.001296;0.59154;6;1;10;50.203999;316.01297
0;6.560694;6.69923;-0.000273;-0.001684;0.627066;6;1;10;51.731544;319.064148
0;6.627983;6.641111;5.10E-05;-0.000865;0.648294;6;1;10;53.427082;308.879669
0;6.080667;9.095661;-0.002822;-0.000138;0.594696;6;1;10;55.596703;303.031006
0;5.896859;9.671027;-0.000744;0.001337;0.59377;6;1;10;58.408092;309.882568
0;6.425834;11.176467;-0.002002;0.000512;0.650032;6;1;10;61.02491;313.569794
0;5.495232;10.698591;0.002499;-0.000188;0.58079;6;1;10;49.460918;301.348267
0;5.75992;7.895788;0.000822;0.002107;0.590057;6;1;10;52.104603;313.558197
0;6.150608;7.171438;-0.000127;0.000748;0.592793;6;1;10;53.72868;324.473907
0;6.115525;8.417852;-0.004116;-0.00273;0.630031;6;1;10;55.073128;320.875824
0;5.900043;11.00826;-0.000326;-0.000361;0.643033;6;1;10;57.770645;309.054901
0;5.179056;12.393335;0.005177;-0.009111;0.626124;6;1;6;98.625519;266.255585
0;5.163705;12.266345;-6.20E-05;-0.000203;0.602352;7;1;6;102.824623;252.368851
0;3.928277;33.004265;-0.020444;0.005545;0.620056;7;1;10;202.942245;102.781586
0;8.32704;8.028446;-0.013677;-0.030588;0.586725;7;1;10;195;135.092041
0;5.172602;10.599693;0.000625;0.000594;0.612585;6;1;10;51.440449;302.681458
0;5.587852;8.935944;0.002057;0.002763;0.602868;6;1;10;54.27293;315.546265
0;5.684662;7.932042;0.000171;0.000455;0.604224;6;1;10;55.947849;325.63327
0;5.719566;9.135324;-0.000809;-0.001317;0.612809;6;1;10;57.654167;319.598846
0;5.288933;11.693574;0.005117;-0.000225;0.628148;7;1;6;100.439842;318.711365
0;8.952568;10.915475;-0.001874;-0.010801;0.641186;7;1;6;102.667259;301.364258
0;4.934609;12.573174;0.001305;0.022444;0.624248;7;1;5;757.978516;85.178345
0;4.909426;12.88326;0.034014;0.003101;0.63021;7;1;5;755;31.387091
0;4.117255;26.797205;0.021408;0.028291;0.615123;7;1;5;750.982849;53.592625
0;4.230972;24.95369;-0.034905;0.009723;0.631623;7;1;10;198.435776;123.20681
0;6.212768;12.431911;-0.032255;0.00014;0.637834;7;1;10;195;22.291302
0;4.628633;16.850088;0.010862;0.008547;0.649424;6;1;10;76.382568;109.577545
0;6.275571;7.611197;-0.014633;-0.028267;0.634927;6;1;10;70;139.795258
0;7.058053;8.613032;-0.027678;-0.003233;0.586852;6;1;10;70;181.78186
0;4.483492;22.683086;0.004027;0.005212;0.547328;6;1;10;75.112732;239.694
0;5.339383;10.336598;0.000552;0.000396;0.606842;6;1;10;53.367039;299.780029
0;5.601813;7.985966;0.001481;0.001563;0.595457;6;1;10;56.180115;306.957489
0;5.799101;7.59601;0.000332;0.001153;0.585266;6;1;10;58.106663;317.753143
0;5.381072;9.923097;-0.004474;7.60E-05;0.610288;6;1;10;60.003868;315.327637
0;4.770081;14.730939;0.022841;0.007568;0.604917;7;1;5;755.754333;180.908371
0;6.28285;3.208225;0.010511;0.001394;0.610761;7;1;5;755;169.400497
0;4.342951;21.30699;0.015389;0.020164;0.620476;7;1;5;752.266541;103.271851
0;5.090041;11.488631;-0.010725;0.002843;0.630841;6;1;10;75.646225;145.503647
0;4.803859;14.702366;-0.007906;-0.005894;0.614496;6;1;10;72.239319;130.471771
0;6.647328;2.229506;-0.00916;0.001835;0.63166;6;1;10;70;135.002686
0;;0;0;0;0.640009;6;1;10;70;
0;5.311991;8.970541;-0.031762;0.004379;0.590908;6;1;10;70;208.277725
0;4.54883;19.249058;-0.044623;0.015822;0.54059;6;1;10;71.26429;184.453873
0;6.497165;19.513485;-0.026499;-0.065724;0.543592;6;1;10;70.695824;222.350174
0;5.735101;10.79333;-1.30E-05;-0.00221;0.618509;6;1;10;52.341454;313.390533
0;5.379409;9.939278;0.001181;-0.001564;0.626033;6;1;10;55.213989;305.618805
0;5.365077;9.037298;-0.000796;-0.000144;0.611721;6;1;10;57.862232;309.285095
0;5.332726;9.867598;-0.005063;-0.000594;0.608976;6;1;10;60.067726;317.604706
0;5.305535;11.506205;-0.000274;-0.001492;0.622128;6;1;10;62.795074;315.882355
0;4.736814;16.137976;-0.021066;0.001317;0.647637;6;1;10;74.971313;66.371857
0;6.16174;7.56833;-0.007212;-0.021048;0.606306;6;1;10;71.227531;44.683613
0;5.204702;10.272087;-0.005173;0.004299;0.603808;6;1;10;71.642982;354.21106
0;5.298269;9.092422;-0.012518;0.003454;0.612176;6;1;10;70.933853;23.373079
0;6.823437;1.932059;-0.007941;0.00159;0.608443;6;1;10;70;44.997307
0;6.119271;3.776859;0.015093;-0.002743;0.604731;6;1;10;70;137.440475
0;4.613516;17.09189;-0.019536;-0.007199;0.486616;6;1;10;69.375336;224.180923
0;5.358612;11.44534;0.000631;0.000849;0.634605;6;1;10;52.40139;313.153259
0;5.54046;9.580955;0.003661;0.000547;0.610181;6;1;10;55.144447;316.189941
0;5.847319;8.864549;0.000866;-0.000207;0.607836;6;1;10;57.333363;310.966827
0;5.425111;9.993888;-0.001391;0.001157;0.610247;6;1;10;59.934025;303.836426
0;4.562144;20.075466;0.01446;-0.007217;0.618344;7;1;10;150.455063;100.132988
0;4.985679;12.713294;-0.005041;0.017867;0.569481;7;1;10;147.57312;192.123337
